school,applicant
杜伦大学管理学（创业）理学硕士,"南京农业大学, 农林经济管理, 大四，GPA89.49，雅思6.5"
布里斯托大学管理学理学硕士,"东北财经大学, 工商管理（中外合作办学）, 大四，GPA3.85，雅思6.5"
布里斯托大学全球运营与供应链管理理学硕士,"上海交通大学, 交通运输, 大四，GPA80.16，雅思7.0"
布里斯托大学会计、金融和管理理学硕士,"澳门科技大学, 会计, 大四，GPA3.36，雅思7.0，GMAT630"
布里斯托大学会计、金融和管理理学硕士,"华中农业大学, 财务管理, 已毕业，GPA87.45，雅思6.5"
南安普顿大学经济学理学硕士,"沈阳师范大学, 国际经济与贸易, 大四，GPA88.36，雅思6.5"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"上海大学, 信息资源管理, 大四，GPA87.53，雅思:6.5(L:7.0/R:6.5/W:6.0/S:6.0)"
南安普顿大学会计与管理理学硕士,"华东政法大学, 会计, 大四，GPA3.4，无语言成绩"
布里斯托大学管理学理学硕士,"南京审计大学, 审计学, 已毕业，GPA84.22，雅思6.0"
伦敦大学玛丽皇后学院银行与金融学理学硕士,"上海立信会计金融学院, 审计学, 大四，GPA83.88，雅思7.0"
格拉斯哥大学管理理学硕士,"上海对外经贸大学, 英语（国际商务英语方向，中英合作）, 大四，GPA89.42，雅思7.0"
诺丁汉大学信息系统与经营管理理学硕士,"上海海洋大学, 信息管理与信息系统(合作办学), 大四，GPA3.54，雅思6.0"
利兹大学广告和营销文学硕士,"中国传媒大学, 传播学（媒体市场调查与分析方向）, 大四，GPA90，无语言成绩"
爱丁堡大学金融学理学硕士,"香港中文大学（深圳）, 金融, 大四，GPA3.52，雅思7.5，GRE325"
南安普顿大学营销管理理学硕士,"广东外语外贸大学, 人力资源管理, 已毕业，GPA3.52，雅思7.0"
南安普顿大学国际金融市场理学硕士,"北京理工大学, 国际经济与贸易, 大四，GPA81.62，无语言成绩"
南安普顿大学金融与经济理学硕士,"中国人民大学, 金融学, 大四，GPA81.39，雅思7.0"
格拉斯哥大学国际会计与财务管理会计硕士,"华中农业大学, 财务管理, 已毕业，GPA87.45，雅思6.5"
雷丁大学金融学理学硕士,"广东金融学院, 金融学, 已毕业，GPA81.28，无语言成绩"
雷丁大学金融风险管理理学硕士,"广东金融学院, 金融学, 已毕业，GPA81.28，无语言成绩"
纽卡斯尔大学会计、金融与战略投资理学硕士,"北京信息科技大学, 财务管理, 大四，GPA87.96，雅思6.5"
布里斯托大学管理学理学硕士,"苏州大学, 纺织工程, 大四，GPA85，雅思7.0"
南安普顿大学国际银行与金融研究理学硕士,"上海对外经贸大学, 审计学(注册会计师方向), 已毕业，GPA84.37，雅思7.0"
布里斯托大学管理学理学硕士（市场营销 ）,"上海外国语大学, 日语, 已毕业，GPA89，雅思7.0"
卡迪夫大学国际管理理学硕士,"中原工学院, 会展经济与管理, 已毕业，GPA82.7，无语言成绩"
格拉斯哥大学定量金融学理学硕士,"西交利物浦大学, 金融数学, 大四，GPA64，无语言成绩"
格拉斯哥大学国际会计与财务管理会计硕士,"澳门科技大学, 会计, 大四，GPA3.36，雅思7.0"
南安普顿大学会计与管理理学硕士,"华南师范大学, 会计, 大四，GPA80，雅思6.5"
格拉斯哥大学金融科技理学硕士,"西南财经大学, 信用管理, 大四，GPA83.2，无语言成绩"
格拉斯哥大学管理理学硕士,"华南师范大学, 传播学, 大四，GPA3.46，雅思6.5"
格拉斯哥大学金融建模与投资理学硕士,"华东政法大学, 数量金融, 已毕业，GPA87，雅思6.5"
格拉斯哥大学金融科技理学硕士,"西南财经大学, 经济与管理国际化创新人才班, 大四，GPA83，雅思6.5"
兰卡斯特大学物流与供应链管理理学硕士,"上海应用技术大学, 市场营销, 大四，GPA3.4，无语言成绩"
南安普顿大学人力资源管理理学硕士,"上海师范大学, 行政管理, 已毕业，GPA84.75，无语言成绩"
布里斯托大学管理学理学硕士,"上海对外经贸大学, 英语（国际商务英语方向，中英合作）, 大四，GPA89.42，雅思7"
格拉斯哥大学可持续旅游与全球挑战理学硕士（邓弗里斯校区）,"济南大学, 旅游管理, 大四，GPA88.58，雅思6.5"
格拉斯哥大学金融科技理学硕士,"安徽大学, 计算金融, 大四，GPA85.9，雅思6.0"
格拉斯哥大学定量金融学理学硕士,"安徽大学, 计算金融, 大四，GPA85.9，雅思6.0"
格拉斯哥大学管理理学硕士,"西南财经大学, 金融学, 大四，GPA86，无语言成绩"
格拉斯哥大学管理理学硕士,"华东政法大学, 会计, 大四，GPA3.4，无语言成绩"
格拉斯哥大学管理理学硕士,"苏州大学, 纺织工程, 大四，GPA85，雅思7.0"
布里斯托大学会计、金融和管理理学硕士,"澳门科技大学, 金融, 大四，GPA3.3，雅思6.5，GRE336"
南安普顿大学营销管理理学硕士,"广东外语外贸大学, 市场营销, 一年工作经验，GPA3.43，雅思6.5"
南安普顿大学会计与金融理学硕士,"西交利物浦大学, 会计, 大四，GPA75，雅思7.0"
南安普顿大学数字商业理学硕士,"东北财经大学, 电子商务, 两年工作经验，GPA82，无语言成绩"
爱丁堡大学工商管理硕士,"华东政法大学, 金融学, 三年以上工作经验，GPA3.65，雅思7.0"
埃克塞特大学金融与投资理学硕士,"上海立信会计金融学院, 审计学, 大四，GPA83.88，雅思7.0"
格拉斯哥大学国际企业金融与银行理学硕士,"北京理工大学, 国际经济与贸易, 大四，GPA79.88，无语言成绩"
布里斯托大学会计、金融和管理理学硕士,"成都理工大学, 财务管理, 大四，GPA87.7，雅思6.5"
伦敦大学玛丽皇后学院市场营销理学硕士,"长春工业大学, 动画, 三年工作经验，GPA86，无语言成绩"
埃克塞特大学会计与金融理学硕士,"上海立信会计金融学院, 审计学, 大四，GPA83.88，雅思7.0"
伦敦大学玛丽皇后学院市场营销理学硕士,"上海应用技术大学, 市场营销, 大四，GPA3.4，无语言成绩"
华威大学供应链与物流管理理学硕士,"苏州大学, 物流管理, 大四，GPA90.09，雅思6.5"
南安普顿大学国际管理理学硕士,"江苏大学, 工商管理, 大四，GPA82.1，托福96"
南安普顿大学国际管理理学硕士,"苏州大学, 纺织工程, 大四，GPA85，雅思7.5"
伦敦大学玛丽皇后学院金融与机器学习理学硕士,"中央财经大学, 计算机辅修金融, 两年工作经验，GPA78.9，雅思6.5"
布里斯托大学会计、金融和管理理学硕士,"中南财经政法大学, 会计学, 大四，GPA87.66，雅思6.5"
布里斯托大学会计、金融和管理理学硕士,"上海对外经贸大学, 审计学(注册会计师方向), 已毕业，GPA84.37，雅思7.0"
爱丁堡大学创业与创新理学硕士,"南京农业大学, 农林经济管理, 大四，GPA89.49，雅思6.5"
布里斯托大学会计、金融和管理理学硕士,"山东大学（威海）, 会计学, 已毕业，GPA85，雅思6.5"
布里斯托大学全球运营与供应链管理理学硕士,"上海海事大学, 经济学（海运与物流经济）, 大四，GPA85，雅思7.0"
南安普顿大学金融与经济理学硕士,"上海海事大学, 海事经济, 大四，GPA87.77，雅思6.5"
谢菲尔德大学金融与会计理学硕士,"江苏大学, 会计, 已毕业，GPA3.43，雅思6.5"
谢菲尔德大学国际商务管理理学硕士,"上海财经大学, 财务管理, 已毕业，GPA80，雅思7.0，GRE318"
谢菲尔德大学信息系统管理理学硕士,"东北财经大学, 电子商务, 两年工作经验，GPA82，无语言成绩"
南安普顿大学金融与经济理学硕士,"中南财经政法大学, 金融, 大四，GPA83.09，无语言成绩"
谢菲尔德大学会计、治理与财务管理理学硕士,"中央财经大学, 日语(财经日语方向), 大四，GPA83.88，无语言成绩"
南安普顿大学数字战略与信息系统理学硕士,"大连海事大学, 信息管理与信息系统, 已毕业，GPA84.6，无语言成绩"
布里斯托大学会计、金融和管理理学硕士,"西南财经大学, 金融学, 已毕业，GPA83.42，雅思6.5"
布里斯托大学经济、金融与管理理学硕士,"西南财经大学, 金融学, 已毕业，GPA83.42，雅思6.5"
布里斯托大学会计、金融和管理理学硕士,"江西财经大学, 金融学(FRM方向——全球金融风险管理师), 已毕业，GPA89.8，雅思7.0"
布里斯托大学会计、金融和管理理学硕士,"深圳大学, 会计学ACCA专业, 大四，GPA88.5，雅思7.5"
谢菲尔德大学信息系统理学硕士,"大连海事大学, 信息管理与信息系统, 已毕业，GPA84.6，无语言成绩"
纽卡斯尔大学国际商务管理理学硕士,"中央财经大学, 国际经济与贸易(国际贸易/金融风险管理方向), 大四，GPA75.37，雅思6.0"
格拉斯哥大学国际金融硕士,"西南财经大学, 金融学, 已毕业，GPA83.42，雅思6.5"
格拉斯哥大学投资银行及金融理学硕士,"西南财经大学, 金融学, 已毕业，GPA83.42，雅思6.5"
布里斯托大学会计、金融和管理理学硕士,"广东外语外贸大学, 会计, 一年工作经验，GPA3.7，雅思6.0"
格拉斯哥大学金融风险管理理学硕士,"江西财经大学, 金融学(FRM方向——全球金融风险管理师), 已毕业，GPA89.8，雅思:7.0(L:7.5/R:8.0/W:6.0/S:6.0)，GMAT:680"
纽卡斯尔大学国际营销理学硕士,"中央财经大学, 国际经济与贸易(国际贸易/金融风险管理方向), 大四，GPA75.37，雅思6.0"
埃克塞特大学国际商务理学硕士,"中央财经大学, 国际经济与贸易(国际贸易/金融风险管理方向), 大四，GPA75.37，雅思:6.0(L:6.5/R:6.0/W:6.0/S:5.5)"
谢菲尔德大学信息系统理学硕士,"东华大学, 功能材料(新能源与光电材料方向), 一年工作经验，GPA77，雅思7.0"
埃克塞特大学国际商务理学硕士,"中原工学院, 会展经济与管理, 已毕业，GPA82.7，无"
利兹大学全球时尚管理文学硕士,"大连海洋大学, 经济与金融, 已毕业，GPA3.45，雅思6.5"
曼彻斯特大学会计理学硕士,"首都经济贸易大学, 工商管理, 大四，GPA92，雅思7.0"
爱丁堡大学服务管理与设计理学硕士,"华南师范大学, 金融学, 大四，GPA3.1，雅思6.5"
格拉斯哥大学金融经济学理学硕士,"中央财经大学, 贸易经济, 已毕业，GPA80.14，雅思7.0"
华威大学卓越商务管理理学硕士,"广州大学, 工商管理, 大四，GPA83.84，无语言成绩"
杜伦大学金融（金融与投资）理学硕士,"华侨大学, 金融学（CFA全英文教学）, 大四，GPA91.3，雅思7.0"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"江西师范大学, 环境设计（辅修工程管理）, 三年以上工作经验，GPA84.6，无语言成绩"
伦敦大学国王学院国际营销理学硕士,"印第安纳大学伯明顿分校, 电影制作/话剧, 已毕业，GPA3.51，免语言成绩"
伦敦大学玛丽皇后学院计算和信息系统(转换),"汕头大学, 国际新闻与传播, 大四，GPA3.37，雅思6.0"
华威大学供应链与物流管理理学硕士,"苏州大学, 物流管理, 大四，GPA90.72，雅思6.5"
伯明翰大学人力资源管理理学硕士,"武汉大学, 劳动与社会保障, 已毕业，GPA80，无语言成绩"
格拉斯哥大学人力资源管理理学硕士,"江南大学, 工商管理, 大四，GPA81.72，无语言成绩"
格拉斯哥大学经济、国际银行与金融理学硕士,"中南财经政法大学, 金融中美合作项目3+1, 大四，GPA84.6，雅思6.5"
伦敦大学国王学院经济与政策理学硕士,"安徽大学, 金融学, 一年工作经验，GPA88.81，雅思7.0"
利物浦大学商业分析与大数据理学硕士,"河南农业大学, 茶学, 三年工作经验，GPA80，无语言成绩"
帝国理工学院金融科技理学硕士,"暨南大学, 软件工程, 大四，GPA89.8，托福102"
杜伦大学金融（会计与金融）理学硕士,"澳门科技大学, 会计学, 大四，GPA83.5，雅思6.0"
谢菲尔德大学人力资源管理理学硕士,"中国药科大学, 英语（医药方向）, 大四，GPA3.23，无语言成绩"
爱丁堡大学计算与数学金融学理学硕士,"上海交通大学, 数学与应用数学, 大四，GPA80，无语言成绩"
伯明翰大学财务管理理学硕士,"广东工业大学, 国际经济与贸易, 已毕业，GPA88.71，雅思7.0，GMAT710"
伦敦大学国王学院会计、问责与财务管理理学硕士,"南安普顿大学, 会计和金融, 大四，GPA70，GMAT770"
伯明翰大学公共管理硕士（人力资源方向）,"天津农学院, 市场营销, 两年工作经验，GPA3.5，无语言成绩"
格拉斯哥大学国际会计与财务管理会计硕士,"南安普顿大学, 会计与金融, 大四，GPA70，GMAT770"
伦敦大学学院金融风险管理理学硕士,"上海交通大学, 金融学, 大四，GPA87.4，雅思:6.5(L:6.5/R:8/W:6/S:6)"
南安普顿大学金融与经济理学硕士,"南京大学, 国际经济与贸易, 大四，GPA3.94，无语言成绩"
莱斯特大学金融学理学硕士,"西阿拉巴马大学, 计量经济学, 已毕业，GPA3.08"
伯明翰大学管理学理学硕士：运营方向,"华南农业大学, 会计学, 大四，GPA90，雅思8.0"
杜伦大学金融学理学硕士,"安徽大学, 金融学, 一年工作经验，GPA88.81，雅思7.0"
格拉斯哥大学经济、国际银行与金融理学硕士,"南京大学, 国际经济与贸易, 大四，GPA3.94，无语言成绩"
谢菲尔德大学人力资源管理理学硕士,"武汉大学, 劳动与社会保障, 已毕业，GPA80，无语言成绩"
阿伯丁大学会计与金融经济学硕士,"西阿拉巴马大学, 计量经济学, 已毕业，GPA3.08，免语言成绩"
南安普顿大学国际管理理学硕士,"中山大学, 旅游管理, 大四，GPA3.7，雅思7.0"
格拉斯哥大学国际企业金融与银行理学硕士,"北京外国语大学, 工商管理, 三年以上工作经验，GPA86.44，雅思6.5"
杜伦大学金融（金融与投资）理学硕士,"北京理工大学, 经济学, 大四，GPA87.1，雅思7.0"
华威大学经济学与国际金融经济学理学硕士,"北京外国语大学, 金融学, 大四，GPA82，雅思7.0，GRE319"
格拉斯哥大学人力资源管理理学硕士,"首都经济贸易大学, 旅游管理, 一年工作经验，GPA87，无语言成绩"
格拉斯哥大学金融经济学理学硕士,"北京外国语大学, 金融学, 大四，GPA82，雅思7.0，GRE319"
