school,applicant,gpa,gpa_normalized,applicant_school,is_chinese_undergrad,is_985,is_211,is_zhuanke,is_minban,is_heban,is_top_100_qs,fn
香港大学计算机科学理学硕士,"University of Massachusetts Boston , 计算机科学, 一年工作经验，GPA3.29，无语言成绩",85.8,0.13808150457518634,University of Massachusetts Boston,0,0,0,0,0,0,0,香港_工科_applicants.csv
香港理工大学资讯科技理学硕士,"湖南大学, 软件工程, 已毕业，GPA80，雅思6.0",80.0,-0.7961331949466882,湖南大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港中文大学营养、食品科学和技术理学硕士,"华南农业大学, 食品质量与安全, 大四，GPA86.33，雅思6.5，GRE320",86.33,0.22344939953149578,华南农业大学,1,0,0,0,1,0,0,香港_工科_applicants.csv
香港中文大学营养、食品科学和技术理学硕士,"华南农业大学, 食品科学与工程, 大四，GPA88，雅思6.5",88.0,0.49243880439382903,华南农业大学,1,0,0,0,1,0,0,香港_工科_applicants.csv
香港理工大学测绘及地理资讯学理学硕士（地理资讯）,"中南大学, 遥感科学与技术, 大四，GPA87.8，雅思7.0",87.8,0.46022450441031565,中南大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港城市大学工程管理学理学硕士,"东南大学, 测控技术与仪器, 三年工作经验，GPA84.42，雅思6.0",84.42,-0.08419716531105216,东南大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港中文大学计算机科学理学硕士,"同济大学, 软件工程, 大四，GPA88，雅思7.5",88.0,0.49243880439382903,同济大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"河海大学, 港口航道与海岸工程, 已毕业，GPA81.73，雅思6.5",81.73,-0.5174795000893008,河海大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"华北电力大学, 电气工程及其自动化, 两年工作经验，GPA81.5，雅思6.5",81.5,-0.5545259450703413,华北电力大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港城市大学能源及环境理学硕士,"中国地质大学, 环境科学与工程, 大四，GPA84.13，雅思7.0",84.13,-0.1309079002871469,中国地质大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港城市大学能源及环境理学硕士,"复旦大学, 高分子材料与工程, 已毕业，GPA2.85，雅思6.5",77.0,-1.2793476946993823,复旦大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学电机工程学理学硕士,"北京理工大学, 电气工程及其自动化, 已毕业，GPA75，雅思6.5",75.0,-1.6014906945345115,北京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港中文大学信息工程理学硕士,"华南理工大学, 自动化, 大四，GPA83，雅思7.0",83.0,-0.31291869519399423,华南理工大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港中文大学信息工程理学硕士,"华南理工大学, 软件工程, 大四，GPA84.8，雅思6.5",84.8,-0.02298999534237832,华南理工大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学电机工程学理学硕士,"上海工程技术大学, 电气工程及其自动化, 大四，GPA86.5，雅思6.5",86.5,0.25083155451748207,上海工程技术大学,1,0,0,0,0,0,0,香港_工科_applicants.csv
香港理工大学资讯科技理学硕士,"合肥工业大学, 计算机科学与技术, 一年工作经验，GPA83.89，雅思6.0",83.89,-0.16956506026736162,合肥工业大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学资讯科技理学硕士,"University of Massachusetts Boston , 计算机科学, 一年工作经验，GPA3.29，无语言成绩",85.8,0.13808150457518634,University of Massachusetts Boston,0,0,0,0,0,0,0,香港_工科_applicants.csv
香港大学土木工程（岩土工程方向）,"长安大学, 土木工程, 大四，GPA3.46，雅思6.5",89.2,0.6857246042949071,长安大学,1,0,1,0,1,0,0,香港_工科_applicants.csv
香港大学土木工程理学硕士（通用方向）,"加州戴维斯大学, 土木工程, 大四，GPA3.27，无语言成绩",85.39999999999999,0.07365290460815956,加州戴维斯大学,0,0,0,0,0,0,0,香港_工科_applicants.csv
香港城市大学工程管理学理学硕士,"上海交通大学, 船舶与海洋工程 , 已毕业，GPA3.15，雅思7.0",83.0,-0.31291869519399423,上海交通大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学电子工程理学硕士,"北京理工大学, 机械电子工程, 已毕业，GPA80.33，雅思7.0",80.33,-0.7429795999738922,北京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港科技大学电子工程理学硕士,"中山大学, 微电子科学与工程, 大四，GPA3.6，托福91",92.0,1.1367248040640876,中山大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"湖南大学, 国际经济与贸易, 大四，GPA84.43，雅思6.5，GRE320",84.43,-0.08258645031187568,湖南大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"上海海事大学, 大四，GPA88，雅思6.5",88.0,0.49243880439382903,上海海事大学,1,0,0,0,0,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"同济大学, 机械电子工程, 大四，GPA83.46，雅思6.5",83.46,-0.23882580523191552,同济大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"中南大学, 机械设计制造及其自动化, 大四，GPA84.5，雅思6.5",84.5,-0.07131144531764726,中南大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"中国海洋大学, 物流管理, 大四，GPA81.45，雅思6.0",81.45,-0.562579520066219,中国海洋大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"上海交通大学, 船舶与海洋工程 , 已毕业，GPA3.15，雅思7.0",83.0,-0.31291869519399423,上海交通大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学环境工程与管理理学硕士,"华中科技大学, 给排水科学与工程, 大四，GPA3.55，雅思:6.5(L:6/R:8.5/W:6/S:5.5)",91.0,0.9756533041465231,华中科技大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"南京农业大学, 自动化, 大四，GPA88.69，雅思7.0",88.69,0.6035781393369483,南京农业大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学工程企业管理理学硕士,"重庆大学, 土木工程, 大四，GPA3.28，雅思6.5",85.6,0.10586720459167295,重庆大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学智能建筑物技术与管理理学硕士,"武汉大学, 土木工程, 大四，GPA86.18，雅思6.5",86.18,0.19928867454386248,武汉大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学大数据科技理学硕士,"同济大学, 软件工程, 大四，GPA88，雅思7.5",88.0,0.49243880439382903,同济大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港科技大学大数据科技理学硕士,"复旦大学, 计算机科学与技术, 大四，GPA85，雅思6.5",85.0,0.00922430464113507,复旦大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"华北电力大学, 电气工程及其自动化, 大四，GPA86.47，雅思7.0",86.47,0.24599940951995494,华北电力大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学国际航运及物流管理理学硕士,"上海海事大学, 物流管理, 大四，GPA86，雅思7.0",86.0,0.17029580455869972,上海海事大学,1,0,0,0,0,0,0,香港_工科_applicants.csv
香港科技大学大数据科技理学硕士,"北京理工大学, 计算机科学与技术, 大四，GPA86.54，雅思7.5",86.54,0.25727441451418565,北京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港科技大学智能建筑物技术与管理理学硕士,"山东大学, 土木工程, 已毕业，GPA82.88，雅思6.5",82.88,-0.33224727518410274,山东大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"吉林大学, 微电子科学与工程, 大四，GPA82.04，雅思6.5",82.04,-0.4675473351148553,吉林大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学区块链科技理学硕士,"新南威尔士大学, 计算机, 大四，GPA3.0，免语言成绩",80.0,-0.7961331949466882,新南威尔士大学,0,0,0,0,0,0,1,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"华南理工大学, 自动化, 大四，GPA3.45，雅思7.0",89.0,0.6535103043113937,华南理工大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港城市大学工程管理学理学硕士,"加州戴维斯大学, 土木工程, 大四，GPA3.27，无语言成绩",85.39999999999999,0.07365290460815956,加州戴维斯大学,0,0,0,0,0,0,0,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"山东大学（威海）, 电子信息工程, 大四，GPA82.66，雅思7.0",82.66,-0.3676830051659668,山东大学（威海）,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"南京理工大学, 通信工程, 大四，GPA3.15，雅思7.0",83.0,-0.31291869519399423,南京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港大学电气与电子工程理学硕士,"重庆大学, 电气工程, 大四，GPA86.92，托福83",86.92,0.3184815844828595,重庆大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学食品安全和毒理学理学硕士,"华南农业大学, 食品质量与安全, 大四，GPA86，雅思6.5",86.0,0.17029580455869972,华南农业大学,1,0,0,0,1,0,0,香港_工科_applicants.csv
香港科技大学信息技术理学硕士,"同济大学, 软件工程, 大四，GPA89.01，雅思6.5",89.01,0.6551210193105702,同济大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港科技大学信息技术理学硕士,"浙江大学, 计算机科学与技术, 大四，GPA87.52，托福83",87.52,0.4151244844333974,浙江大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学国际航运及物流管理理学硕士,"上海海事大学, 交通管理, 大四，GPA87.6，雅思6.5",87.6,0.42801020442680227,上海海事大学,1,0,0,0,0,0,0,香港_工科_applicants.csv
香港城市大学多媒体资讯科技理学硕士,"南京理工大学, 计算机科学与技术, 已毕业，GPA83.3，雅思:6.5(L:6.5/R:7.0/W:6.0/S:5.5)",83.3,-0.2645972452187253,南京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港理工大学国际航运及物流管理理学硕士,"上海海事大学, 交通管理, 大四，GPA84.4，雅思6.5",84.4,-0.08741859530940281,上海海事大学,1,0,0,0,0,0,0,香港_工科_applicants.csv
香港理工大学国际航运及物流管理理学硕士,"上海海事大学, 交通管理, 大四，GPA3.6，雅思6.5",92.0,1.1367248040640876,上海海事大学,1,0,0,0,0,0,0,香港_工科_applicants.csv
香港大学食品安全和毒理学理学硕士,"华南农业大学, 食品科学与工程, 大四，GPA88.35，雅思6.5",88.35,0.5488138293649758,华南农业大学,1,0,0,0,1,0,0,香港_工科_applicants.csv
香港大学机械工程理学硕士,"华南理工大学, 机械工程, 大四，GPA3.51，雅思6.5",90.19999999999999,0.8467961042124695,华南理工大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学机械工程理学硕士,"华南理工大学, 机械工程, 大四，GPA3.51，雅思6.5",90.19999999999999,0.8467961042124695,华南理工大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港中文大学计算机科学理学硕士,"武汉大学, 网络空间安全, 大四，GPA86.79，雅思7.0",86.79,0.2975422894935768,武汉大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学集成电路设计工程理学硕士,"南京理工大学, 通信工程, 大四，GPA3.15，雅思7.0",83.0,-0.31291869519399423,南京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港科技大学集成电路设计工程理学硕士,"吉林大学, 微电子科学与工程, 大四，GPA82.04，雅思6.5",82.04,-0.4675473351148553,吉林大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学集成电路设计工程理学硕士,"中山大学, 微电子科学与工程, 大四，GPA3.6，托福91",92.0,1.1367248040640876,中山大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学工业物流系统理学硕士,"上海财经大学, 电子商务, 大四，GPA3.1，雅思7.0",82.0,-0.47399019511155893,上海财经大学,1,0,1,0,1,0,0,香港_工科_applicants.csv
香港科技大学工程企业管理理学硕士,"北京理工大学, 工业工程, 大四，GPA84.28，托福102",84.28,-0.1067471752995113,北京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港理工大学电子及资讯工程学理学硕士,"东南大学, 测控技术与仪器, 两年工作经验，GPA79，雅思6.5",79.0,-0.9572046948642529,东南大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港理工大学电子及资讯工程学理学硕士,"中国科学院大学, 电子信息工程, 已毕业，GPA3.55，雅思7.0",91.0,0.9756533041465231,中国科学院大学,1,0,0,0,0,0,0,香港_工科_applicants.csv
香港理工大学电子及资讯工程学理学硕士,"西安电子科技大学, 电气工程及其自动化, 已毕业，GPA78，雅思6.0",78.0,-1.1182761947818176,西安电子科技大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港中文大学电子商务与物流技术理学硕士,"东华大学, 电子商务, 大四，GPA89.3，雅思7.0",89.3,0.7018317542866627,东华大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学电信学理学硕士,"南京理工大学, 通信工程, 大四，GPA3.15，雅思7.0",83.0,-0.31291869519399423,南京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港理工大学机械工程理学硕士,"华南理工大学, 过程装备与控制工程, 大四，GPA2.98，雅思6.5",79.6,-0.860561794913715,华南理工大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港城市大学土木与建筑工程理学硕士,"加州戴维斯大学, 土木工程, 大四，GPA3.27，无语言成绩",85.39999999999999,0.07365290460815956,加州戴维斯大学,0,0,0,0,0,0,0,香港_工科_applicants.csv
香港科技大学电信学理学硕士,"吉林大学, 微电子科学与工程, 大四，GPA82.04，雅思6.5",82.04,-0.4675473351148553,吉林大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学集成电路设计工程理学硕士,"南京理工大学, 电子信息类, 已毕业，GPA84.07，雅思6.5",84.07,-0.14057219028220116,南京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港大学土木工程理学硕士（通用方向）,"中国农业大学, 土木工程（辅修计算机）, 已毕业，GPA3.42，雅思6.5",88.4,0.5568674043608558,中国农业大学,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港大学工业工程与物流管理理学硕士,"中南财经政法大学, 贸易经济, 两年工作经验，GPA84.18，雅思6.5",84.18,-0.12285432529126686,中南财经政法大学,1,0,1,0,0,0,0,香港_工科_applicants.csv
香港中文大学计算机科学理学硕士,"山东大学（威海）, 数字媒体技术, 大四，GPA86.75，雅思6.5",86.75,0.29109942949687323,山东大学（威海）,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学电子及资讯工程学理学硕士,"山东大学（威海）, 应用物理学, 大四，GPA83.41，雅思:6.5(L:6.5/R:6.5/W:6.5/S:7.0)",83.41,-0.2468793802277933,山东大学（威海）,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学航空工程理学硕士,"东北大学秦皇岛分校, 车辆工程, 已毕业，GPA2.77，雅思6.5",75.4,-1.5370620945674847,东北大学秦皇岛分校,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学电子及资讯工程学理学硕士,"山东大学（威海）, 电子信息工程, 大四，GPA82.66，雅思7.0",82.66,-0.3676830051659668,山东大学（威海）,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港科技大学电信学理学硕士,"山东大学（威海）, 电子信息工程, 大四，GPA82.66，雅思7.0",82.66,-0.3676830051659668,山东大学（威海）,1,1,1,0,0,0,0,香港_工科_applicants.csv
香港理工大学资讯科技理学硕士,"南京理工大学, 计算机科学与技术, 已毕业，GPA3.29，雅思6.5",85.8,0.13808150457518634,南京理工大学,1,1,1,0,1,0,0,香港_工科_applicants.csv
香港科技大学电信学理学硕士,"北京邮电大学, 电信工程及管理, 大四，GPA86，雅思7.0",86.0,0.17029580455869972,北京邮电大学,1,0,1,0,1,0,0,香港_工科_applicants.csv
香港大学计算机科学理学硕士（多媒体计算方向）,"北京邮电大学, 电信工程及管理, 大四，GPA86，雅思7.0",86.0,0.17029580455869972,北京邮电大学,1,0,1,0,1,0,0,香港_工科_applicants.csv
